30201,"640  ","6400000","わかやまけん","わかやまし","いかにけいさいがないばあい","和歌山県","和歌山市","以下に掲載がない場合",0,0,0,0,0,0
30201,"640  ","6408273","わかやまけん","わかやまし","あおいちょう","和歌山県","和歌山市","葵町",0,0,0,0,0,0
30201,"640  ","6408322","わかやまけん","わかやまし","あきづき","和歌山県","和歌山市","秋月",0,0,0,0,0,0
30201,"641  ","6410056","わかやまけん","わかやまし","あきばちょう","和歌山県","和歌山市","秋葉町",0,0,0,0,0,0
30201,"64003","6400344","わかやまけん","わかやまし","あさひ","和歌山県","和歌山市","朝日",0,0,0,0,0,0
30201,"640  ","6408134","わかやまけん","わかやまし","あしべちょう","和歌山県","和歌山市","芦辺丁",0,0,0,0,0,0
30201,"64963","6496336","わかやまけん","わかやまし","あずしま","和歌山県","和歌山市","小豆島",0,0,0,0,0,0
30201,"640  ","6408238","わかやまけん","わかやまし","あみやまち","和歌山県","和歌山市","網屋町",0,0,0,0,0,0
30201,"640  ","6408316","わかやまけん","わかやまし","ありえ","和歌山県","和歌山市","有家",0,0,0,0,0,0
30201,"640  ","6408248","わかやまけん","わかやまし","ありだやまち","和歌山県","和歌山市","有田屋町",0,0,0,0,0,0
30201,"640  ","6408246","わかやまけん","わかやまし","ありだやまちにしのちょう","和歌山県","和歌山市","有田屋町西の丁",0,0,0,0,0,0
30201,"640  ","6408245","わかやまけん","わかやまし","ありだやまちみなみのちょう","和歌山県","和歌山市","有田屋町南の丁",0,0,0,0,0,0
30201,"640  ","6408390","わかやまけん","わかやまし","ありもと","和歌山県","和歌山市","有本",0,0,0,0,0,0
30201,"640  ","6408351","わかやまけん","わかやまし","あろち","和歌山県","和歌山市","新内",0,0,0,0,0,0
30201,"640  ","6408462","わかやまけん","わかやまし","あわ","和歌山県","和歌山市","粟",0,0,0,0,0,0
30201,"640  ","6408201","わかやまけん","わかやまし","いしばしちょう","和歌山県","和歌山市","石橋丁",0,0,0,0,0,0
30201,"64001","6400114","わかやまけん","わかやまし","いそのうら","和歌山県","和歌山市","磯の浦",0,0,0,0,0,0
30201,"640  ","6408044","わかやまけん","わかやまし","いたやまち","和歌山県","和歌山市","板屋町",0,0,0,0,0,0
30201,"64003","6400361","わかやまけん","わかやまし","いだきそ","和歌山県","和歌山市","伊太祈曽",0,0,0,0,0,0
30201,"640  ","6408464","わかやまけん","わかやまし","いちしょうじ","和歌山県","和歌山市","市小路",0,0,0,0,0,0
30201,"640  ","6408146","わかやまけん","わかやまし","いちばんちょう","和歌山県","和歌山市","一番丁",0,0,0,0,0,0
30201,"640  ","6408076","わかやまけん","わかやまし","いつすじめ","和歌山県","和歌山市","五筋目",0,0,0,0,0,0
30201,"64003","6400352","わかやまけん","わかやまし","いど","和歌山県","和歌山市","井戸",0,0,0,0,0,0
30201,"64963","6496323","わかやまけん","わかやまし","いのくち","和歌山県","和歌山市","井の口",0,0,0,0,0,0
30201,"641  ","6410044","わかやまけん","わかやまし","いまぶく","和歌山県","和歌山市","今福",0,0,1,0,0,0
30201,"640  ","6408301","わかやまけん","わかやまし","いわせ","和歌山県","和歌山市","岩橋",0,0,0,0,0,0
30201,"640  ","6408302","わかやまけん","わかやまし","いんべ","和歌山県","和歌山市","井辺",0,0,0,0,0,0
30201,"64963","6496316","わかやまけん","わかやまし","うえの","和歌山県","和歌山市","上野",0,0,0,0,0,0
30201,"640  ","6408242","わかやまけん","わかやまし","うえのまち","和歌山県","和歌山市","上野町",0,0,1,0,0,0
30201,"640  ","6408298","わかやまけん","わかやまし","うえまつちょう","和歌山県","和歌山市","植松丁",0,0,0,0,0,0
30201,"640  ","6408078","わかやまけん","わかやまし","うじてっぽうば","和歌山県","和歌山市","宇治鉄砲場",0,0,0,0,0,0
30201,"640  ","6408039","わかやまけん","わかやまし","うじふくろまち","和歌山県","和歌山市","宇治袋町",0,0,0,0,0,0
30201,"640  ","6408072","わかやまけん","わかやまし","うじやうら","和歌山県","和歌山市","宇治家裏",0,0,0,0,0,0
30201,"640  ","6408071","わかやまけん","わかやまし","うじやぶした","和歌山県","和歌山市","宇治薮下",0,0,0,0,0,0
30201,"641  ","6410043","わかやまけん","わかやまし","うず","和歌山県","和歌山市","宇須",0,0,1,0,0,0
30201,"64963","6496332","わかやまけん","わかやまし","うだもり","和歌山県","和歌山市","宇田森",0,0,0,0,0,0
30201,"641  ","6410053","わかやまけん","わかやまし","うちこしちょう","和歌山県","和歌山市","打越町",0,0,0,0,0,0
30201,"641  ","6410013","わかやまけん","わかやまし","うちはら","和歌山県","和歌山市","内原",0,0,0,0,0,0
30201,"640  ","6408452","わかやまけん","わかやまし","うめはら","和歌山県","和歌山市","梅原",0,0,0,0,0,0
30201,"640  ","6408239","わかやまけん","わかやまし","うわまち","和歌山県","和歌山市","上町",0,0,0,0,0,0
30201,"640  ","6408335","わかやまけん","わかやまし","えさしまち","和歌山県","和歌山市","餌差町",0,0,1,0,0,0
30201,"64003","6400343","わかやまけん","わかやまし","えな","和歌山県","和歌山市","江南",0,0,0,0,0,0
30201,"640  ","6408434","わかやまけん","わかやまし","えのきはら","和歌山県","和歌山市","榎原",0,0,0,0,0,0
30201,"64001","6400101","わかやまけん","わかやまし","おおかわ","和歌山県","和歌山市","大川",0,0,0,0,0,0
30201,"64003","6400316","わかやまけん","わかやまし","おおかわち","和歌山県","和歌山市","大河内",0,0,0,0,0,0
30201,"64962","6496272","わかやまけん","わかやまし","おおがいと","和歌山県","和歌山市","大垣内",0,0,0,0,0,0
30201,"640  ","6408472","わかやまけん","わかやまし","おおたに","和歌山県","和歌山市","大谷",0,0,0,0,0,0
30201,"640  ","6408323","わかやまけん","わかやまし","おおだ","和歌山県","和歌山市","太田",0,0,0,0,0,0
30201,"640  ","6408361","わかやまけん","わかやまし","おかえんぷくいんひがしのちょう","和歌山県","和歌山市","岡円福院東の丁",0,0,0,0,0,0
30201,"640  ","6408364","わかやまけん","わかやまし","おかえんぷくいんにしのちょう","和歌山県","和歌山市","岡円福院西の丁",0,0,0,0,0,0
30201,"640  ","6408362","わかやまけん","わかやまし","おかおりやしょうじ","和歌山県","和歌山市","岡織屋小路",0,0,0,0,0,0
30201,"640  ","6408365","わかやまけん","わかやまし","おかきたのちょう","和歌山県","和歌山市","岡北の丁",0,0,0,0,0,0
30201,"640  ","6408363","わかやまけん","わかやまし","おかみなみのちょう","和歌山県","和歌山市","岡南の丁",0,0,0,0,0,0
30201,"640  ","6408145","わかやまけん","わかやまし","おかやまちょう","和歌山県","和歌山市","岡山丁",0,0,0,0,0,0
30201,"64003","6400362","わかやまけん","わかやまし","おくずさ","和歌山県","和歌山市","奥須佐",0,0,0,0,0,0
30201,"64962","6496261","わかやまけん","わかやまし","おぐら","和歌山県","和歌山市","小倉",0,0,0,0,0,0
30201,"640  ","6408271","わかやまけん","わかやまし","おざきちょう","和歌山県","和歌山市","尾崎丁",0,0,0,0,0,0
30201,"64963","6496308","わかやまけん","わかやまし","おちあい","和歌山県","和歌山市","落合",0,0,0,0,0,0
30201,"640  ","6408230","わかやまけん","わかやまし","おのしばちょう","和歌山県","和歌山市","男野芝丁",0,0,0,0,0,0
30201,"640  ","6408224","わかやまけん","わかやまし","おのまち","和歌山県","和歌山市","小野町",0,0,1,0,0,0
30201,"640  ","6408124","わかやまけん","わかやまし","おまつちょう","和歌山県","和歌山市","雄松町",0,0,1,0,0,0
30201,"640  ","6408073","わかやまけん","わかやまし","かけづくりちょう","和歌山県","和歌山市","嘉家作丁",0,0,0,0,0,0
30201,"640  ","6408293","わかやまけん","わかやまし","かごまち","和歌山県","和歌山市","駕町",0,0,0,0,0,0
30201,"640  ","6408139","わかやまけん","わかやまし","かたおかちょう","和歌山県","和歌山市","片岡町",0,0,1,0,0,0
30201,"64001","6400103","わかやまけん","わかやまし","かだ","和歌山県","和歌山市","加太",0,0,0,0,0,0
30201,"640  ","6408243","わかやまけん","わかやまし","かちまち","和歌山県","和歌山市","徒町",0,0,0,0,0,0
30201,"64962","6496274","わかやまけん","わかやまし","かなや","和歌山県","和歌山市","金谷",0,0,0,0,0,0
