33201,"700  ","7000000","おかやまけん","おかやまし","いかにけいさいがないばあい","岡山県","岡山市","以下に掲載がない場合",0,0,0,0,0,0
33201,"700  ","7000045","おかやまけん","おかやまし","あおいちょう","岡山県","岡山市","葵町",0,0,0,0,0,0
33201,"700  ","7000941","おかやまけん","おかやまし","あおえ","岡山県","岡山市","青江",0,0,0,0,0,0
33201,"703  ","7038288","おかやまけん","おかやまし","あかさかほんまち","岡山県","岡山市","赤坂本町",0,0,0,0,0,0
33201,"703  ","7038283","おかやまけん","おかやまし","あかさかみなみしんまち","岡山県","岡山市","赤坂南新町",0,0,0,0,0,0
33201,"703  ","7038287","おかやまけん","おかやまし","あかさかだい","岡山県","岡山市","赤坂台",0,0,0,0,0,0
33201,"702  ","7028013","おかやまけん","おかやまし","あくら","岡山県","岡山市","飽浦",0,0,0,0,0,0
33201,"702  ","7028057","おかやまけん","おかやまし","あけぼのちょう","岡山県","岡山市","あけぼの町",0,0,0,0,0,0
33201,"703  ","7038231","おかやまけん","おかやまし","あこだ","岡山県","岡山市","赤田",0,0,0,0,0,0
33201,"70908","7090605","おかやまけん","おかやまし","あさかわ","岡山県","岡山市","浅川",0,0,0,0,0,0
33201,"704  ","7048181","おかやまけん","おかやまし","あさごえ","岡山県","岡山市","浅越",0,0,0,0,0,0
33201,"700  ","7000865","おかやまけん","おかやまし","あさひほんまち","岡山県","岡山市","旭本町",0,0,0,0,0,0
33201,"700  ","7000864","おかやまけん","おかやまし","あさひまち","岡山県","岡山市","旭町",0,0,0,0,0,0
33201,"70114","7011463","おかやまけん","おかやまし","あしもり","岡山県","岡山市","足守",0,0,0,0,0,0
33201,"702  ","7028015","おかやまけん","おかやまし","あつ","岡山県","岡山市","阿津",0,0,0,0,0,0
33201,"700  ","7000833","おかやまけん","おかやまし","あませ","岡山県","岡山市","天瀬",0,0,0,0,0,0
33201,"700  ","7000834","おかやまけん","おかやまし","あませみなみまち","岡山県","岡山市","天瀬南町",0,0,0,0,0,0
33201,"703  ","7038284","おかやまけん","おかやまし","あみのはま","岡山県","岡山市","網浜",0,0,0,0,0,0
33201,"70114","7011461","おかやまけん","おかやまし","あわい","岡山県","岡山市","粟井",0,0,0,0,0,0
33201,"700  ","7000813","おかやまけん","おかやまし","いしぜきちょう","岡山県","岡山市","石関町",0,0,0,0,0,0
33201,"70115","7011527","おかやまけん","おかやまし","いしづま","岡山県","岡山市","石妻",0,0,0,0,0,0
33201,"700  ","7000017","おかやまけん","おかやまし","いしまきたまち","岡山県","岡山市","伊島北町",0,0,0,0,0,0
33201,"700  ","7000016","おかやまけん","おかやまし","いしまちょう","岡山県","岡山市","伊島町",0,0,1,0,0,0
33201,"700  ","7000812","おかやまけん","おかやまし","いずしちょう","岡山県","岡山市","出石町",0,0,1,0,0,0
33201,"700  ","7000944","おかやまけん","おかやまし","いずみだ","岡山県","岡山市","泉田",0,0,0,0,0,0
